Date,Symbol,Open,High,Low,Close,Volume,Marketcap
2020-11-13,COST,376.52,379.65,374.9905,379.63,849003,322307008.89
2020-11-16,COST,376.91,381.28,376.91,378.5,941796,356469786
2020-11-17,COST,387.32,388.48,381.79,381.79,2784463,1063080128.77
2020-11-18,COST,382.8883,388.05,381.73,382.04,1770618,676446900.72
2020-11-19,COST,383.61,384.71,380.31,383.48,1496602,573916934.96
2020-11-20,COST,383.95,385.5023,381.01,381.12,1303174,496665674.88
2020-11-23,COST,383,383.06,380.34,381.82,1451061,554044111.02
2020-11-24,COST,383.69,386.05,380.71,384.22,1818505,698705991.1
2020-11-25,COST,385.7897,388.34,385.555,387.75,1764290,684103447.5
2020-11-27,COST,390.46,390.67,387.75,388.43,1205075,468087282.25
2020-11-30,COST,391.75,393.15,385.23,391.77,2718843,1065161122.11
2020-12-01,COST,384.5,388.07,381.1751,387.56,2367323,917479701.88
2020-12-02,COST,385.47,386.88,381.57,383.5,1840019,705647286.5
2020-12-03,COST,378,378.73,373.28,374.05,3423502,1280560923.1
2020-12-04,COST,375.21,375.31,371.89,373.43,2328719,869613536.17
2020-12-07,COST,374.27,376.5,372.65,373.13,2334272,870986911.36
2020-12-08,COST,373.95,379.524,370.75,377.5,2376531,897140452.5
2020-12-09,COST,379.88,381,372.8,374.3,1914638,716649003.4
2020-12-10,COST,374.29,375,371.56,372.7762,2054001,765682687.5762
2020-12-11,COST,379.77,379.77,372.54,375.47,3053390,1146456343.3
2020-12-14,COST,376.56,378.18,373.21,374.38,2317270,867539542.6
2020-12-15,COST,374.5048,375.69,369.3,371.88,1798277,668743250.76
2020-12-16,COST,371.16,372.84,368.845,369.44,1964571,725791110.24
2020-12-17,COST,370.26,370.97,368,370.29,1952688,723060839.52
2020-12-18,COST,371.1,371.36,365.93,366.97,2576349,945442792.53
2020-12-21,COST,365.09,366.115,361.812,365.31,1896480,692803108.8
2020-12-22,COST,364.1,364.76,360.61,362.09,1709047,618828828.23
2020-12-23,COST,362.45,363.1,359.5,361.7,1652818,597824270.6
2020-12-24,COST,361.4055,365.335,361.4055,364.57,851761,310526507.77
2020-12-28,COST,365.5,371.69,365.0754,371.1,2876753,1067563038.3
2020-12-29,COST,372.25,373.255,370.26,372.84,1875688,699331513.92
2020-12-30,COST,374.2,375.86,373.2828,374.49,1484289,555851387.61
2020-12-31,COST,374.99,377.04,372.46,376.78,1313433,494875285.74
2021-01-04,COST,377.43,381.55,374.81,380.15,2786196,1059172409.4
2021-01-05,COST,378.86,380.205,375.25,375.63,1968665,739489633.95
2021-01-06,COST,373.82,375.8,369.648,370.01,2363499,874518264.99
2021-01-07,COST,371.01,371.65,366.79,367.92,2516881,926010857.52
2021-01-08,COST,368.115,370.26,364.29,370.1,2255012,834579941.2
2021-01-11,COST,368.58,371,363.86,363.92,2039611,742255235.12
2021-01-12,COST,364,365.07,360.25,364.49,2192098,798997800.02
2021-01-13,COST,364.37,368.74,363,366.95,1672232,613625532.4
2021-01-14,COST,366,366.5,361.5553,362.53,2113747,766296699.91
2021-01-15,COST,361.06,364.905,360.8,362.33,1892515,685714959.95
2021-01-19,COST,362.355,362.95,352.44,354.47,3857269,1367286142.43
2021-01-20,COST,354.39,361.897,353.41,361.28,2347384,848062891.52
2021-01-21,COST,361.3,363.99,359.9401,362.81,1683728,610873355.68
2021-01-22,COST,363.2,364.63,359.85,362.29,1717599,622268941.71
2021-01-25,COST,360.86,361.96,356.82,361.89,3072292,1111831751.88
2021-01-26,COST,360.2,365.8995,358.88,365.03,1625195,593244930.85
2021-01-27,COST,362.99,365.8,354.85,356.4,2490467,887602438.8
2021-01-28,COST,356.85,361.605,356.07,357.06,1844679,658661083.74
2021-01-29,COST,354.75,356.29,351.88,352.04,2091661,736348338.44
2021-02-01,COST,351.21,352.79,349.21,350.45,1938478,679339615.1
2021-02-02,COST,351.76,357.7,350.72,355.57,1649874,586645698.18
2021-02-03,COST,356.2326,357.53,353.21,355.22,1584832,562964023.04
2021-02-04,COST,356.714,358.38,353.85,355.85,3056040,1087491834
2021-02-05,COST,356.55,356.845,354.1,355.05,1817672,645364443.6
2021-02-08,COST,356.57,360.04,355.57,359.83,2176744,783257793.52
2021-02-09,COST,360.04,361.6739,358.3,359.52,1889157,679189724.64
2021-02-10,COST,361,361,355.12,356.14,1882428,670407907.92
2021-02-11,COST,355.73,356.5,351.39,352.09,1934879,681251547.11
2021-02-12,COST,351.99,352.98,350.1,352.67,1909942,673579245.14
2021-02-16,COST,353.0788,355.36,352.0362,353.81,1551254,548849177.74
2021-02-17,COST,353.11,358.17,351.91,358.17,2004434,717928125.78
2021-02-18,COST,352.28,358.2,352.28,356.91,1634032,583202361.12
2021-02-19,COST,356.69,357.93,354.575,354.77,1505581,534134971.37
2021-02-22,COST,352.75,353.29,348.82,350.23,1849550,647767896.5
2021-02-23,COST,349.8,351,342.03,342.09,3339741,1142491998.69
2021-02-24,COST,341.79,342.5,337.89,340.7,2955961,1007095912.7
2021-02-25,COST,340.85,343,333.35,333.84,3328650,1111236516
2021-02-26,COST,335.51,335.89,330.94,330.95,2498066,826734942.7
2021-03-01,COST,335.21,335.9999,331.36,331.4,4161710,1379190694
2021-03-02,COST,333.69,334.69,328.42,328.46,4016690,1319321997.4
2021-03-03,COST,328.1698,328.4197,323.76,323.91,3529125,1143118878.75
2021-03-04,COST,323.37,325.6,315.04,319.08,4515858,1440919970.64
2021-03-05,COST,315.3288,318.43,307,317.31,7642251,2424962664.81
2021-03-08,COST,318.91,322.3289,310.92,311.23,4352349,1354581579.27
2021-03-09,COST,313.76,320.28,312.71,318.77,4853430,1547127881.1
2021-03-10,COST,321.14,327.39,317.32,323.82,4171106,1350687544.92
2021-03-11,COST,330.4097,331.25,326.7211,328.75,4045599,1329990671.25
2021-03-12,COST,328.1,331.625,325.6,331.05,2593834,858688745.7
2021-03-15,COST,333.6,333.68,327.32,330.51,2961816,978909806.16
2021-03-16,COST,329.67,330.03,326.64,327.41,2817010,922317244.1
2021-03-17,COST,326,330.5,324.12,329.2,2377843,782785915.6
2021-03-18,COST,326.48,328.14,322.375,322.99,2355254,760723489.46
2021-03-19,COST,323.61,329.25,322.39,328.92,2836042,932830934.64
2021-03-22,COST,328.45,336.17,328.19,334.59,3202836,1071636897.24
2021-03-23,COST,333.69,342.51,333.795,340.34,3156761,1074372038.74
2021-03-24,COST,342.22,342.51,336.83,338.04,2560322,865491248.88
2021-03-25,COST,337.81,347.78,337.27,346.33,3614700,1251879051
2021-03-26,COST,345.56,352.46,344.1,352.22,2538905,894253119.1
2021-03-29,COST,351.45,357.77,351.01,356.14,2657637,946490841.18
2021-03-30,COST,353.81,354.77,348.84,349.85,2247989,786458951.65
2021-03-31,COST,350.66,357.4495,349.23,352.47,2159183,761047232.01
2021-04-01,COST,352.54,357.32,351.6314,354.95,2450227,869708073.65
2021-04-05,COST,357.5,362.67,356.8378,360.82,1979633,714291179.06
2021-04-06,COST,359.8,362.8,359,360.22,1758361,633396799.42
2021-04-07,COST,361.27,361.46,357.61,358.81,1479251,530770051.31
2021-04-08,COST,362.6,366.02,359.6,361.14,2444550,882824787
2021-04-09,COST,360.91,363.71,359.595,363.22,1307075,474755781.5
2021-04-12,COST,362.84,365.25,361.34,364.91,1545764,564064741.24
2021-04-13,COST,365.23,367.3,364.2701,365.33,1470589,537250279.37
2021-04-14,COST,364.82,364.85,362.5501,363.18,1128300,409775994
2021-04-15,COST,364.79,369.55,364.27,368.83,1483580,547188811.4
2021-04-16,COST,368.8,372.8,368.58,370.76,1767020,655140335.2
2021-04-19,COST,370.6,371.53,368.2,369.6,1132814,418688054.4
2021-04-20,COST,368.98,375.355,368.73,371.71,2112477,785228825.67
2021-04-21,COST,371.33,374.58,371.33,374.09,1238108,463163821.72
2021-04-22,COST,374.71,375.44,370.03,371.28,1584178,588173607.84
2021-04-23,COST,371.5,374.85,370.41,373.27,1044903,390030942.81
2021-04-26,COST,373.9,373.9,368.21,368.5,1681161,619507828.5
2021-04-27,COST,368.46,370.96,365.29,370.21,1517049,561626710.29
2021-04-28,COST,369.51,370.5,368.18,369.62,1047484,387171036.08
2021-04-29,COST,368.48,374.71,368.3,373.73,1586423,592893867.79
2021-04-30,COST,372.65,374.16,371.33,372.07,1369737,509638045.59
2021-05-03,COST,374.17,379.62,372.89,379.43,1939950,736075228.5
2021-05-04,COST,378.71,379.23,373.75,375.36,1563308,586803290.88
2021-05-05,COST,376.35,377.5164,372.05,372.41,1356969,505348825.29
2021-05-06,COST,373.11,382.94,373.11,382.76,2381903,911697192.28
2021-05-07,COST,382.83,386.45,382.2001,384.05,1580879,607136579.95
2021-05-10,COST,385.47,387.89,381.28,381.47,1607388,613170300.36
2021-05-11,COST,379.31,380.92,376,378.04,1646128,622302229.12
2021-05-12,COST,376.06,376.94,371.1141,372.2,1915465,712936073
2021-05-13,COST,373.16,381.44,371.5654,379.53,1714247,650608163.91
2021-05-14,COST,382.14,385.82,380.1,384.42,1573086,604725720.12
2021-05-17,COST,385.42,387.05,382.9,383.96,1450937,557101770.52
2021-05-18,COST,386.51,389.45,382.51,382.8,1455516,557171524.8
2021-05-19,COST,377.1509,381.73,376.13,379.68,1294055,491326802.4
2021-05-20,COST,379.08,384.5172,378.28,383.58,1140768,437575789.44
2021-05-21,COST,385.05,385.3499,380.43,380.9,1314054,500523168.6
2021-05-24,COST,384.13,385.76,381.89,383.45,1240420,475639049
2021-05-25,COST,383.51,385.74,382.03,385.48,1025258,395216453.84
2021-05-26,COST,385.86,387.75,385.02,385.63,1170413,451346365.19
2021-05-27,COST,385.6,387.7699,383.5,387.1,2060188,797498774.8
2021-05-28,COST,384.15,385.31,377.03,378.28,4299316,1626345256.48
2021-06-01,COST,379.9,380.1985,375.5,378.23,1804448,682496367.04
2021-06-02,COST,378.04,381.92,377.71,380.61,1516799,577308867.39
2021-06-03,COST,379.74,384.19,378.86,384.09,1485373,570516915.57
2021-06-04,COST,384.19,387.76,383.71,387.59,1547164,599665294.76
2021-06-07,COST,385.51,386.45,378.57,380.4,2042493,776964337.2
2021-06-08,COST,380.65,381.21,377.69,379.8,1113492,422904261.6
2021-06-09,COST,379.82,381.78,379.1301,379.96,1174974,446443121.04
2021-06-10,COST,380.38,383.36,379.49,383,1194896,457645168
2021-06-11,COST,383.76,383.86,380.53,381.81,1142368,436167526.08
2021-06-14,COST,380.94,383.98,379.08,383.67,1040693,399282683.31
2021-06-15,COST,383.75,384.4999,381.56,383.99,913697,350850511.03
2021-06-16,COST,384.66,386.4407,377.12,379.41,1520755,576989654.55
2021-06-17,COST,380.38,386.47,379.21,384.66,1368246,526309506.36
2021-06-18,COST,384.17,384.9056,380.3,380.62,1878936,715160620.32
2021-06-21,COST,382.61,387.645,380.56,386.71,1285097,496959860.87
2021-06-22,COST,387.4,392.5,386.56,392.19,1488539,583790110.41
2021-06-23,COST,393.01,393.44,390.59,391.97,1311212,513955767.64
2021-06-24,COST,394,395.5,391.795,391.85,1182589,463397499.65
2021-06-25,COST,393.02,394.55,391.25,394.51,1244884,491119186.84
2021-06-28,COST,394.75,397.42,393.13,396.53,1404727,557016397.31
2021-06-29,COST,396.13,399.4407,395.47,398.8,1375060,548373928
2021-06-30,COST,398.64,400.47,395,395.79,1535772,607843199.88
2021-07-01,COST,396.3,397.69,393.88,394.64,1209569,477344310.16
2021-07-02,COST,396.45,400.77,395.74,398.99,1283958,512286402.42
2021-07-06,COST,400.39,401.4,397.11,398.85,1304560,520323756
2021-07-07,COST,400.1,406.115,399.2,404.91,1770556,716915829.96
2021-07-08,COST,402.91,408.64,402.91,407.34,1829124,745075370.16
2021-07-09,COST,408.18,414,407.59,412.36,1967881,811475409.16
2021-07-12,COST,414.01,414.35,404.53,407.88,2068330,843630440.4
2021-07-13,COST,404.58,409.29,404.58,407.26,1242287,505933803.62
2021-07-14,COST,408.58,410.47,407.26,410.16,1056157,433193355.12
2021-07-15,COST,410.64,412.2,407.88,412,1532958,631578696
2021-07-16,COST,411.82,413.42,409.765,410.27,1083363,444471338.01
2021-07-19,COST,410.51,415.3171,410.05,414.16,1759934,728894265.44
2021-07-20,COST,414.49,418.07,412.85,416.05,1459394,607180873.7
2021-07-21,COST,416.72,417.11,412.22,415.01,1059653,439766591.53
2021-07-22,COST,416,418.6,413.5493,417.68,978827,408836461.36
2021-07-23,COST,418.2885,423.9878,417.05,423.31,1030897,436389009.07
2021-07-26,COST,423.26,424.4999,420.3477,423.23,966063,408866843.49
2021-07-27,COST,424.14,424.56,421.6,424.47,1213428,515063783.16
2021-07-28,COST,424,424.8649,420.54,422.24,1120134,472965380.16
2021-07-29,COST,421.68,425.851,420.36,425.39,1236410,525956449.9
2021-07-30,COST,425.98,431.5,425.94,429.72,1897829,815535077.88
2021-08-02,COST,430.7,430.71,425.48,428.93,1120165,480472373.45
2021-08-03,COST,430.39,436.8,429.12,435.18,1248842,543471061.56
2021-08-04,COST,436,437.99,432.89,435.04,1062724,462327448.96
2021-08-05,COST,437.75,443.5,436.73,443.41,1459000,646935190
2021-08-06,COST,442.73,443.46,438.9,439.63,1419778,624177002.14
2021-08-09,COST,441.42,442.7779,439.31,440.48,1121610,494046772.8
2021-08-10,COST,441.66,443.8,440.66,443.04,1664219,737315585.76
2021-08-11,COST,445.5,448,441.8,444.31,1987350,882999478.5
2021-08-12,COST,443,446.63,442.25,445.42,1053964,469456644.88
2021-08-13,COST,445.98,448.36,444.5404,447.82,1111084,497565636.88
2021-08-16,COST,448,453.19,447.0526,452.94,1345691,609517281.54
2021-08-17,COST,452.99,453.78,449.7,452.36,1673149,756865681.64
2021-08-18,COST,450.82,455.235,445.9,446.21,1726938,770577004.98
2021-08-19,COST,442.95,455.5,441.31,454.27,1734308,787844095.16
2021-08-20,COST,455.41,460.62,453.66,458.96,1499364,688148101.44
2021-08-23,COST,457.01,459.06,454.59,454.93,1552795,706413029.35
2021-08-24,COST,455.3,455.55,450.3,451.81,1358555,613808734.55
2021-08-25,COST,450.83,452.82,447.32,451.33,1333131,601682014.23
2021-08-26,COST,451.23,452.48,446.7,449.32,1274748,572769771.36
2021-08-27,COST,449.31,451.6195,446.8001,450.32,1088872,490340839.04
2021-08-30,COST,450.45,456.59,450.4368,455.9,1026188,467839109.2
2021-08-31,COST,456,456.88,452.44,455.49,1224145,557585806.05
2021-09-01,COST,455.4,456.68,451.85,456.53,1121195,511859153.35
2021-09-02,COST,459.42,461.44,458.39,461.04,1195634,551235099.36
2021-09-03,COST,459,463.6001,458.68,462.41,1042162,481906130.42
2021-09-07,COST,462.51,463.2,457.625,459.67,1163618,534880286.06
2021-09-08,COST,459.11,465.83,458.08,465.83,1185025,552020195.75
2021-09-09,COST,467.34,469.77,465.24,465.73,1168008,543976365.84
2021-09-10,COST,467.17,468.4,463.2,465.16,1094104,508933416.64
2021-09-13,COST,467.1,468.235,458.2,459.66,1403498,645131890.68
2021-09-14,COST,460.95,462.2,457.42,458.42,1166485,534740053.7
2021-09-15,COST,458.49,462.25,456.14,460.75,1296968,597578006
2021-09-16,COST,460.98,463.77,456.57,463.51,1192423,552699984.73
2021-09-17,COST,461.36,462.82,457.02,459.51,1941544,892158883.44
2021-09-20,COST,456.632,460.95,446.62,451.23,2181934,984554078.82
2021-09-21,COST,451.37,456.8399,450.16,452.03,1326463,599601069.89
2021-09-22,COST,455.03,455.35,449.84,452.56,1098651,497205496.56
2021-09-23,COST,452.79,455.55,451.1,452.399,1602539,724987041.061
2021-09-24,COST,456.75,468.7199,455,467.74,3085813,1443358172.62
2021-09-27,COST,465.9,470.49,457.24,460.56,2155923,992931896.88
2021-09-28,COST,457.14,457.5,445.67,447.53,2117056,947446071.68
2021-09-29,COST,450,456,448.9,451.78,1566620,707767583.6
2021-09-30,COST,453.89,455.36,449.2988,449.34,1370545,615840690.3
2021-10-01,COST,449.72,451.08,440.76,448.33,1537465,689291683.45
2021-10-04,COST,448.34,449.35,436.1667,440.24,1851247,814992979.28
2021-10-05,COST,440.92,449.1091,439.07,446.25,1348235,601649868.75
2021-10-06,COST,443.63,449.78,442.38,449.31,1020479,458511419.49
2021-10-07,COST,456.65,459.59,452.07,452.87,1672367,757364843.29
2021-10-08,COST,455.01,455.75,450,451.68,1068782,482747453.76
2021-10-11,COST,450.68,453.69,449.54,449.59,746478,335609044.02
2021-10-12,COST,449.51,452.85,445.75,446.875,1092799,488344553.125
2021-10-13,COST,449,450.51,444.07,445.3,1346664,599669479.2
2021-10-14,COST,446.82,451.6965,446.5,450.73,1106349,498664684.77
2021-10-15,COST,452.3,453.94,449.18,452.31,1061159,479972827.29
2021-10-18,COST,449.82,462.35,448.5,461.95,1572845,726575747.75
2021-10-19,COST,462.51,467.16,460.31,467.15,1186005,554042235.75
2021-10-20,COST,468.64,472.5,467.84,469.86,1143560,537313101.6
2021-10-21,COST,469.77,477.65,469.08,477.34,1139553,543954229.02
2021-10-22,COST,479.8,485.03,478.565,481.99,1266236,610313089.64
2021-10-25,COST,482.89,492.21,479.5,490.26,1524624,747462162.24
2021-10-26,COST,482.13,488.25,481.23,485.46,1852278,899206877.88
2021-10-27,COST,484.5,491.5,483.56,489.14,1413118,691212538.52
2021-10-28,COST,487.66,491.8299,486.48,490.52,1117396,548105085.92
2021-10-29,COST,486.53,494.17,486.53,491.53,1787142,878433907.26
2021-11-01,COST,494.19,494.8914,487.2,492.03,1230732,605557065.96
2021-11-02,COST,494.48,499.49,492.72,496.96,1428713,710013212.48
2021-11-03,COST,500.74,502.96,495.75,502.33,1432285,719479724.05
2021-11-04,COST,507.01,520.21,506.0101,515.75,2301533,1187015644.75
2021-11-05,COST,515.51,517.9,508.63,512.82,1841557,944387260.74
2018-11-05,DISN,115.74,116.2241,115.12,115.41,5557866,641433315.06
2018-11-06,DISN,115.74,116.84,115.45,116.67,3959730,461981699.1
2018-11-07,DISN,116.57,117.285,115.16,117.03,7128369,834233024.07
2018-11-08,DISN,117.45,117.83,115.21,116,7123899,826372284
2018-11-09,DISN,118.2,120.2,117.18,118,13262487,1564973466
2018-11-12,DISN,118,118.46,116.6,116.76,5319731,621131791.56
2018-11-13,DISN,117.11,117.78,116.18,116.85,3425505,400270259.25
2018-11-14,DISN,117.44,118.22,116.44,117.12,6139504,719058708.48
2018-11-15,DISN,116.49,117.43,115.7,117.16,5497628,644102096.48
2018-11-16,DISN,116.53,117.344,115.99,116.21,5828302,677306975.42
2018-11-19,DISN,116,117.83,114.79,115.4,8745903,1009277206.2
2018-11-20,DISN,113.52,114.588,111.52,111.83,10433999,1166834108.17
2018-11-21,DISN,112.5,113.985,112.3,113.05,6261595,707873314.75
2018-11-23,DISN,112.24,112.79,111.74,112.06,2919716,327183374.96
2018-11-26,DISN,113.18,113.18,111.92,112.56,5602039,630565509.84
2018-11-27,DISN,113.61,114.1,112.41,113.84,5964830,679036247.2
2018-11-28,DISN,114.32,116.3,114.05,116.18,7214765,838211397.7
2018-11-29,DISN,115.75,117.14,115.21,116.6,7903370,921532942
2018-11-30,DISN,116.84,117.065,115.06,115.44,7572540,874174017.6
2018-12-03,DISN,116.65,116.92,114.91,115.72,7910469,915399472.68
2018-12-04,DISN,115.62,116.29,112.66,112.92,8863015,1000811653.8
2018-12-06,DISN,112.06,114.32,111.16,114.32,9283684,1061310754.88
2018-12-07,DISN,113.86,113.99,111.61,111.98,7428833,831880719.34
2018-12-10,DISN,111.99,112.29,109.5301,111.84,6101949,682441976.16
2018-12-11,DISN,112.97,113.72,111.43,111.97,5835727,653426352.19
2018-12-12,DISN,113,113.98,112.15,112.22,4742455,532198300.1
2018-12-13,DISN,112.87,113.595,112.34,113.36,5301454,600972825.44
2018-12-14,DISN,112.37,113.92,112.05,112.2,6291201,705872752.2
2018-12-17,DISN,112.29,112.89,110.03,110.58,6187687,684234428.46
2018-12-18,DISN,110.87,111.08,108.9,109.41,5832359,638118398.19
2018-12-19,DISN,110,112.13,108.9461,109.24,8451757,923269934.68
2018-12-20,DISN,108.75,109.21,106.13,106.99,7890532,844208018.68
2018-12-21,DISN,106.47,108.75,103.86,104.24,11776203,1227551400.72
2018-12-24,DISN,103.23,103.9,100.41,100.48,6438444,646934853.12
2018-12-26,DISN,100.49,105.84,100.38,105.84,8310247,879556542.48
2018-12-27,DISN,104.41,106.55,102.795,106.55,6598307,703049610.85
2018-12-28,DISN,107.28,108.52,106.1901,107.26,6750180,724024306.8
2018-12-31,DISN,109.11,109.56,107.5528,109.225,5805100,634062047.5
2019-01-02,DISN,108.1,109.135,107.7304,108.7699,7255369,789165760.5931
2019-01-03,DISN,108.48,108.65,105.9436,106.345,7783109,827694726.605
2019-01-04,DISN,107.94,110.75,107.25,109.505,8084439,885286492.695
2019-01-07,DISN,109.91,111.4,109.3,110.59,5250800,580685972
2019-01-08,DISN,111.8,112.56,111.17,111.56,6481544,723081048.64
2019-01-09,DISN,111.8,112.8,111.56,112.6,4994471,562377434.6
2019-01-10,DISN,111.99,112.91,111.5,112.7799,4609222,519827596.2378
2019-01-11,DISN,112.18,112.92,111.73,112.475,3859137,434056434.075
2019-01-14,DISN,111.65,112.695,111.43,112.33,4121814,463003366.62
2019-01-15,DISN,112.3,113.18,110.61,111.66,8503254,949473341.64
2019-01-16,DISN,111.45,112.01,110.82,110.83,4753405,526819876.15
2019-01-17,DISN,110.72,111.255,110.16,110.965,4118833,457046303.845
2019-01-18,DISN,111.86,111.93,110.8286,110.9891,7524473,835134486.2443
2019-01-22,DISN,110.62,111.33,109.75,110.25,5885525,648879131.25
2019-01-23,DISN,111.19,111.84,110,110.9508,5272290,584964793.332
2019-01-24,DISN,111,111.11,109.93,110.4299,5593108,617646357.1292
2019-01-25,DISN,111.4651,111.5,110.66,110.98,4126144,457919461.12
2019-01-28,DISN,110.76,110.99,109.95,110.685,4910242,543490135.77
2019-01-29,DISN,110.65,110.9286,110.0046,110.84,4320390,478872027.6
2019-01-30,DISN,110.3,110.58,108.96,109.865,6616589,726931550.485
2019-01-31,DISN,110.1,111.41,110.01,111.37,5126707,570961358.59
2019-02-01,DISN,111.97,112.05,110.01,111.21,5420264,602787559.44
2019-02-04,DISN,111.41,111.98,110.68,111.75,5637526,629993530.5
2019-02-05,DISN,112.02,112.74,111.45,112.64,10301702,1160383713.28
